YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Geolocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2019,2019,ME,Maine,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,142.4,142.4,,,137.1,147.7,Overall,Overall,POINT (-68.98503133599962 45.254228894000505),23,CVD,CVD09,AGEADJRATE,OVERALL,OVR
2019,2019,SC,South Carolina,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,26.8,26.8,,,19.8,35.3,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-81.04537120699968 33.998821303000454),45,CVD,CVD04,AGEADJPREV,RACE,MRC
2020,2020,IA,Iowa,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,%,Crude Prevalence,79.4,79.4,,,77.7,80.9,Age,Age 18-44,POINT (-93.81649055599968 42.46940091300047),19,ORH,ORH01,CRDPREV,AGE,AGE1844
2020,2020,VA,Virginia,BRFSS,Cancer,Mammography use among women aged 50-74 years,%,Crude Prevalence,73.8,73.8,,,55.7,86.3,Race/Ethnicity,Hispanic,POINT (-78.45789046299967 37.54268067400045),51,CAN,CAN09,CRDPREV,RACE,HIS
2021,2021,OK,Oklahoma,BRFSS,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,%,Crude Prevalence,64.9,64.9,,,60.1,69.3,Age,Age 45-64,POINT (-97.52107021399968 35.47203135600046),40,ART,ART06,CRDPREV,AGE,AGE4564
2021,2021,US,United States,PRAMS,Social Determinants of Health,Health insurance coverage in the month before pregnancy among women with a recent live birth,%,Crude Prevalence,92.6,92.6,,,92.0,93.2,Race/Ethnicity,"White, non-Hispanic",,59,SDOH,SDH10,CRDPREV,RACE,WHT
2019,2019,NC,North Carolina,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,9.2,9.2,,,6.6,12.6,Race/Ethnicity,Hispanic,POINT (-79.15925046299964 35.466220975000454),37,ALC,ALC09,AGEADJRATE,RACE,HIS
2019,2019,KY,Kentucky,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,%,Crude Prevalence,72.1,72.1,,,67.6,76.2,Sex,Male,POINT (-84.77497104799966 37.645970271000465),21,IMM,IMM04,CRDPREV,SEX,SEXM
2021,2021,UT,Utah,BRFSS,Mental Health,Frequent mental distress among adults,%,Crude Prevalence,8.8,8.8,,,7.6,10.3,Age,Age >=65,POINT (-111.58713063499971 39.360700171000474),49,MEN,MEN05,CRDPREV,AGE,AGE65P
2021,2021,AR,Arkansas,BRFSS,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,%,Crude Prevalence,45.1,45.1,,,39.0,51.3,Race/Ethnicity,"White, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),5,COPD,COPD02,CRDPREV,RACE,WHT
2020,2020,NJ,New Jersey,PRAMS,Diabetes,Gestational diabetes among women with a recent live birth,%,Crude Prevalence,11.4,11.4,,,9.5,13.6,Overall,Overall,POINT (-74.27369128799967 40.13057004800049),34,DIA,DIA02,CRDPREV,OVERALL,OVR
2019,2019,OH,Ohio,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,Number,Crude 75th percentile,9.7,9.7,,,9.3,11.0,Age,Age 18-44,POINT (-82.40426005599966 40.06021014100048),39,ALC,ALC05,CRD75TH,AGE,AGE1844
2019,2019,GU,Guam,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,21.1,21.1,,,17.9,24.7,Sex,Female,POINT (144.793731 13.444304),66,HEA,HEA01,CRDPREV,SEX,SEXF
2019,2019,GA,Georgia,BRFSS,Mental Health,Frequent mental distress among adults,%,Age-adjusted Prevalence,18.4,18.4,,,11.6,28.0,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-83.62758034599966 32.83968109300048),13,MEN,MEN05,AGEADJPREV,RACE,MRC
2015,2019,OR,Oregon,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Crude Rate,232.3,232.3,,,229.9,234.6,Race/Ethnicity,"White, non-Hispanic",POINT (-120.15503132599969 44.56744942400047),41,CAN,CAN08,CRDRATE,RACE,WHT
2021,2021,RI,Rhode Island,BRFSS,Arthritis,Activity limitation due to arthritis among adults with arthritis,%,Age-adjusted Prevalence,9.3,9.3,,,8.2,10.6,Race/Ethnicity,"White, non-Hispanic",POINT (-71.52247031399963 41.70828019300046),44,ART,ART02,AGEADJPREV,RACE,WHT
2019,2019,IA,Iowa,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,12.0,12.0,,,10.7,13.3,Race/Ethnicity,"White, non-Hispanic",POINT (-93.81649055599968 42.46940091300047),19,ALC,ALC09,CRDRATE,RACE,WHT
2019,2019,NC,North Carolina,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted Prevalence,30.6,30.6,,,25.3,36.5,Race/Ethnicity,Hispanic,POINT (-79.15925046299964 35.466220975000454),37,HEA,HEA01,AGEADJPREV,RACE,HIS
2021,2021,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Age-adjusted Prevalence,27.9,27.9,,,23.5,32.8,Race/Ethnicity,"Black, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),10,NPAW,NPW06,AGEADJPREV,RACE,BLK
2019,2019,UT,Utah,YRBSS,Tobacco,Current smokeless tobacco use among high school students,%,Crude Prevalence,1.6,1.6,,,0.5,4.5,Race/Ethnicity,Hispanic,POINT (-111.58713063499971 39.360700171000474),49,TOB,TOB03,CRDPREV,RACE,HIS
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",Number,Number,5629.0,5629.0,,,,,Race/Ethnicity,Hispanic,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN07,NMBR,RACE,HIS
2019,2019,IA,Iowa,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Age-adjusted Mean,3.1,3.1,,,2.2,4.0,Race/Ethnicity,Hispanic,POINT (-93.81649055599968 42.46940091300047),19,HEA,HEA02,AGEADJMEAN,RACE,HIS
2022,2022,US,United States,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Age-adjusted Prevalence,24.2,24.2,,,18.3,31.4,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,59,SDOH,SDH05,AGEADJPREV,RACE,HAPI
2019,2019,WI,Wisconsin,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause","cases per 100,000",Crude Rate,37.7,37.7,,,29.1,48.1,Race/Ethnicity,"Asian, non-Hispanic",POINT (-89.81637074199966 44.39319117400049),55,DIA,DIA03,CRDRATE,RACE,ASN
2022,2022,CA,California,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted Prevalence,57.8,57.8,,,55.2,60.3,Race/Ethnicity,Hispanic,POINT (-120.99999953799971 37.63864012300047),6,ORH,ORH06,AGEADJPREV,RACE,HIS
2021,2021,US,United States,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,%,Crude Prevalence,75.0,75.0,,,74.7,75.3,Race/Ethnicity,"White, non-Hispanic",,59,SDOH,SDH12,CRDPREV,RACE,WHT
2021,2021,MO,Missouri,BRFSS,Arthritis,Have taken an educational class to learn how to manage arthritis symptoms among adults with arthritis,%,Age-adjusted Prevalence,13.3,13.3,,,10.0,17.5,Sex,Female,POINT (-92.56630005299968 38.635790776000476),29,ART,ART07,AGEADJPREV,SEX,SEXF
2016,2020,UT,Utah,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,231.8,231.8,,,209.0,256.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN07,CRDRATE,RACE,AIAN
2021,2021,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,38.1,38.1,,,24.4,54.1,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),10,CVD,CVD03,CRDPREV,RACE,MRC
2019,2019,VA,Virginia,BRFSS,Social Determinants of Health,Lack of health insurance among adults aged 18-64 years,%,Crude Prevalence,8.7,8.7,,,7.4,10.1,Age,Age 45-64,POINT (-78.45789046299967 37.54268067400045),51,SDOH,SDH09,CRDPREV,AGE,AGE4564
2019,2019,AL,Alabama,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,82.1,82.1,,,80.2,83.9,Overall,Overall,POINT (-86.63186076199969 32.84057112200048),1,CVD,CVD02,CRDPREV,OVERALL,OVR
2021,2021,NV,Nevada,YRBSS,Alcohol,Alcohol use among high school students,%,Crude Prevalence,34.5,34.5,,,23.3,47.7,Grade,Grade 12,POINT (-117.07184056399967 39.493240390000494),32,ALC,ALC01,CRDPREV,GRADE,GRD12
2020,2020,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",Number,Number,3585.0,3585.0,,,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD09,NMBR,RACE,BLK
2020,2020,MI,Michigan,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,21.79,21.79,,,18.67,24.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),26,CVD,CVD06,AGEADJRATE,RACE,API
2022,2022,KS,Kansas,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude Median,1.8,1.8,,,1.6,2.1,Sex,Male,POINT (-98.20078122699965 38.34774030000045),20,ALC,ALC04,CRDMEDN,SEX,SEXM
2021,2021,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,32.6,32.6,,,27.3,37.8,Race/Ethnicity,Hispanic,POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD07,AGEADJRATE,RACE,HIS
2021,2021,ME,Maine,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",Number,Number,1569.0,1569.0,,,,,Age,Age >=65,POINT (-68.98503133599962 45.254228894000505),23,COPD,COPD06,NMBR,AGE,AGE65P
2021,2021,OK,Oklahoma,BRFSS,Asthma,Current asthma among adults,%,Crude Prevalence,14.7,14.7,,,13.2,16.4,Sex,Female,POINT (-97.52107021399968 35.47203135600046),40,AST,AST02,CRDPREV,SEX,SEXF
2019,2019,US,United States,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",Number,Number,289417.0,289417.0,,,,,Age,Age >=65,,59,CVD,CVD08,NMBR,AGE,AGE65P
2019,2019,LA,Louisiana,BRFSS,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,%,Crude Prevalence,54.6,54.6,,,39.7,68.8,Age,Age 18-44,POINT (-92.44568007099969 31.31266064400046),22,COPD,COPD02,CRDPREV,AGE,AGE1844
2019,2019,NV,Nevada,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",Number,Number,20.0,20.0,,,,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",POINT (-117.07184056399967 39.493240390000494),32,DIA,DIA03,NMBR,RACE,HAPI
2021,2021,DC,District of Columbia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",Number,Number,288.0,288.0,,,,,Overall,Overall,POINT (-77.036871 38.907192),11,CVD,CVD07,NMBR,OVERALL,OVR
2019,2019,OH,Ohio,YRBSS,Tobacco,Current tobacco use of any tobacco product among high school students,%,Crude Prevalence,39.9,39.9,,,24.1,58.2,Grade,Grade 12,POINT (-82.40426005599966 40.06021014100048),39,TOB,TOB01,CRDPREV,GRADE,GRD12
2019,2019,DE,Delaware,BRFSS,Tobacco,Current cigarette smoking among adults,%,Age-adjusted Prevalence,26.0,26.0,,,14.7,41.8,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),10,TOB,TOB04,AGEADJPREV,RACE,MRC
2021,2021,CA,California,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude Median,1.8,1.8,,,1.3,2.4,Age,Age 45-64,POINT (-120.99999953799971 37.63864012300047),6,ALC,ALC04,CRDMEDN,AGE,AGE4564
2019,2019,NC,North Carolina,NVSS,Diabetes,"Diabetic ketoacidosis mortality among all people, underlying or contributing cause","cases per 100,000",Crude Rate,1.9,1.9,,,1.5,2.3,Sex,Male,POINT (-79.15925046299964 35.466220975000454),37,DIA,DIA04,CRDRATE,SEX,SEXM
2016,2020,NY,New York,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",Number,Number,3037.0,3037.0,,,,,Race/Ethnicity,Hispanic,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN08,NMBR,RACE,HIS
2021,2021,HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among adults,%,Crude Prevalence,21.0,21.0,,,19.2,22.9,Sex,Female,POINT (-157.85774940299973 21.304850435000446),15,NPAW,NPW04,CRDPREV,SEX,SEXF
2022,2022,FL,Florida,BRFSS,Immunization,Influenza vaccination among adults,%,Age-adjusted Prevalence,50.6,50.6,,,39.5,61.5,Race/Ethnicity,"Asian, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),12,IMM,IMM01,AGEADJPREV,RACE,ASN
2022,2022,AK,Alaska,BRFSS,Social Determinants of Health,Lack of health insurance among adults aged 18-64 years,%,Crude Prevalence,16.8,16.8,,,9.4,28.3,Race/Ethnicity,"Asian, non-Hispanic",POINT (-147.72205903599973 64.84507995700051),2,SDOH,SDH09,CRDPREV,RACE,ASN
2022,2022,RI,Rhode Island,BRFSS,Tobacco,Current cigarette smoking among adults,%,Crude Prevalence,11.6,11.6,,,8.5,15.6,Race/Ethnicity,Hispanic,POINT (-71.52247031399963 41.70828019300046),44,TOB,TOB04,CRDPREV,RACE,HIS
2019,2019,NV,Nevada,BRFSS,Alcohol,Binge drinking prevalence among adults,%,Crude Prevalence,13.0,13.0,,,10.7,15.7,Sex,Female,POINT (-117.07184056399967 39.493240390000494),32,ALC,ALC06,CRDPREV,SEX,SEXF
2021,2021,IN,Indiana,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause","cases per 100,000",Crude Rate,606.9,606.9,,,592.4,621.4,Age,Age >=65,POINT (-86.14996019399968 39.766910452000445),18,DIA,DIA03,CRDRATE,AGE,AGE65P
2019,2019,AR,Arkansas,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",Number,Number,279.0,279.0,,,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),5,COPD,COPD06,NMBR,RACE,BLK
2020,2021,UT,Utah,NSCH,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,84.1,84.1,,,80.4,87.1,Sex,Female,POINT (-111.58713063499971 39.360700171000474),49,ORH,ORH04,CRDPREV,SEX,SEXF
2020,2020,LA,Louisiana,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",Number,Number,126.0,126.0,,,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),22,ALC,ALC09,NMBR,RACE,BLK
2019,2020,GA,Georgia,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,22.5,22.5,,,18.8,26.7,Overall,Overall,POINT (-83.62758034599966 32.83968109300048),13,CHC,CHC03,AGEADJPREV,OVERALL,OVR
2021,2021,DE,Delaware,YRBSS,Alcohol,Binge drinking prevalence among high school students,%,Crude Prevalence,8.7,8.7,,,5.4,13.8,Race/Ethnicity,Hispanic,POINT (-75.57774116799965 39.008830667000495),10,ALC,ALC07,CRDPREV,RACE,HIS
2021,2021,MT,Montana,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause","cases per 100,000",Age-adjusted Rate,108.7,108.7,,,95.1,122.2,Sex,Male,POINT (-109.42442064499971 47.06652897200047),30,COPD,COPD05,AGEADJRATE,SEX,SEXM
2020,2020,OH,Ohio,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Crude Prevalence,69.0,69.0,,,66.9,71.0,Sex,Female,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN06,CRDPREV,SEX,SEXF
2019,2019,LA,Louisiana,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted Prevalence,31.7,31.7,,,20.8,44.9,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),22,HEA,HEA01,AGEADJPREV,RACE,MRC
2020,2020,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,%,Age-adjusted Prevalence,2.9,2.9,,,2.3,3.7,Race/Ethnicity,"White, non-Hispanic",POINT (-157.85774940299973 21.304850435000446),15,COPD,COPD01,AGEADJPREV,RACE,WHT
2022,2022,MO,Missouri,BRFSS,Social Determinants of Health,Lack of social and emotional support needed among adults,%,Age-adjusted Prevalence,12.8,12.8,,,7.4,21.1,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-92.56630005299968 38.635790776000476),29,SDOH,SDH07,AGEADJPREV,RACE,MRC
2019,2019,MI,Michigan,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,14.9,14.9,,,13.9,15.9,Sex,Male,POINT (-84.71439026999968 44.6613195430005),26,ALC,ALC09,AGEADJRATE,SEX,SEXM
2019,2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,14.8,14.8,,,12.8,16.7,Age,Age 45-64,POINT (-89.81637074199966 44.39319117400049),55,CVD,CVD07,CRDRATE,AGE,AGE4564
2019,2019,NY,New York,BRFSS,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,%,Age-adjusted Prevalence,43.3,43.3,,,37.2,49.7,Sex,Female,POINT (-75.54397042699964 42.82700103200045),36,ART,ART04,AGEADJPREV,SEX,SEXF
2019,2019,VA,Virginia,ACS,Social Determinants of Health,Living below 150% of the poverty threshold among all people,%,Crude Prevalence,11.3,11.3,,,9.8,13.0,Race/Ethnicity,"Asian, non-Hispanic",POINT (-78.45789046299967 37.54268067400045),51,SDOH,SDH01,CRDPREV,RACE,ASN
2020,2020,MA,Massachusetts,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,Number,Crude Median,5.1,5.1,,,4.9,5.4,Race/Ethnicity,"White, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),25,ALC,ALC05,CRDMEDN,RACE,WHT
2021,2021,MT,Montana,YRBSS,"Nutrition, Physical Activity, and Weight Status",Met aerobic physical activity guideline among high school students,%,Crude Prevalence,25.9,25.9,,,24.4,27.4,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,NPAW,NPW08,CRDPREV,OVERALL,OVR
2020,2020,WI,Wisconsin,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,3.7,3.7,,,2.1,5.2,Race/Ethnicity,Hispanic,POINT (-89.81637074199966 44.39319117400049),55,HEA,HEA02,CRDMEAN,RACE,HIS
2020,2020,MO,Missouri,BRFSS,Mental Health,Average mentally unhealthy days among adults,Number,Crude Mean,2.5,2.5,,,1.9,3.2,Sex,Male,POINT (-92.56630005299968 38.635790776000476),29,MEN,MEN04,CRDMEAN,SEX,SEXM
2021,2021,PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Crude Prevalence,32.6,32.6,,,30.4,34.9,Sex,Female,POINT (-77.86070029399963 40.79373015200048),42,NPAW,NPW14,CRDPREV,SEX,SEXF
2020,2020,NY,New York,BRFSS,Asthma,Current asthma among adults,%,Crude Prevalence,5.8,5.8,,,3.8,8.7,Race/Ethnicity,"Asian, non-Hispanic",POINT (-75.54397042699964 42.82700103200045),36,AST,AST02,CRDPREV,RACE,ASN
2020,2020,AR,Arkansas,BRFSS,Diabetes,Diabetes among adults,%,Age-adjusted Prevalence,16.1,16.1,,,13.2,19.4,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),5,DIA,DIA01,AGEADJPREV,RACE,BLK
2019,2019,ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,%,Crude Prevalence,37.8,37.8,,,34.6,41.1,Age,Age 18-44,POINT (-68.98503133599962 45.254228894000505),23,NPAW,NPW02,CRDPREV,AGE,AGE1844
2020,2021,MT,Montana,NSCH,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,45.0,45.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,33.2,57.3,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),30,ORH,ORH05,CRDPREV,RACE,MRC
2019,2019,NY,New York,BRFSS,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,%,Crude Prevalence,35.9,35.9,,,33.0,39.0,Overall,Overall,POINT (-75.54397042699964 42.82700103200045),36,ART,ART04,CRDPREV,OVERALL,OVR
2021,2021,SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,%,Crude Prevalence,43.4,43.4,,,40.6,46.3,Overall,Overall,POINT (-100.3735306369997 44.353130053000484),46,NPAW,NPW02,CRDPREV,OVERALL,OVR
2019,2019,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among adults,%,Crude Prevalence,16.4,16.4,,,13.5,19.7,Age,Age 18-44,POINT (-77.036871 38.907192),11,NPAW,NPW04,CRDPREV,AGE,AGE1844
